X,Y,Yaw
1.479,0.143982143,-0.287292908
1.48,0.143687546,-0.286492572
1.481,0.143393815,-0.285695541
1.482,0.143100949,-0.284899058
1.483,0.142808945,-0.284104967
1.484,0.1425178,-0.283313274
1.485,0.142227511,-0.282523982
1.486,0.141938076,-0.281736174
1.487,0.141649492,-0.280950775
1.488,0.141361757,-0.280166868
1.489,0.141074867,-0.279386302
1.49,0.140788821,-0.278606311
1.491,0.140503615,-0.277829671
1.492,0.140219248,-0.277053612
1.493,0.139935715,-0.276281839
1.494,0.139653016,-0.275509727
1.495,0.139371147,-0.274740984
1.496,0.139090106,-0.273973761
1.497,0.138809889,-0.273209916
1.498,0.138530496,-0.272445744
1.499,0.138251922,-0.271685885
1.5,0.137974166,-0.270926632
1.501,0.137697225,-0.270169846
1.502,0.137421275,-0.269249204
1.503,0.137146463,-0.26819142
1.504,0.136872913,-0.267017658
1.505,0.136600726,-0.265749111
1.506,0.136329986,-0.264401425
1.507,0.136060762,-0.26298842
1.508,0.135793113,-0.261519283
1.509,0.135527084,-0.260006965
1.51,0.135262712,-0.258458847
1.511,0.135000029,-0.256879526
1.512,0.134739057,-0.255278296
1.513,0.134479815,-0.253657924
1.514,0.134222316,-0.252023997
1.515,0.133966571,-0.25037837
1.516,0.133712586,-0.24872572
1.517,0.133460363,-0.247069802
1.518,0.133209906,-0.245408735
1.519,0.132961213,-0.243748168
1.52,0.132714282,-0.242088113
1.521,0.13246911,-0.240429527
1.522,0.13222569,-0.238776198
1.523,0.131984017,-0.237126263
1.524,0.131744085,-0.235480683
1.525,0.131505884,-0.233843266
1.526,0.131269408,-0.232210254
1.527,0.131034647,-0.230585456
1.528,0.130801592,-0.228967955
1.529,0.130570233,-0.227358725
1.53,0.130340559,-0.225758745
1.531,0.130112562,-0.224165193
1.532,0.129886229,-0.222582848
1.533,0.129661551,-0.221007937
1.534,0.129438516,-0.219443342
1.535,0.129217113,-0.21788814
1.536,0.128997332,-0.216341406
1.537,0.12877916,-0.214806028
1.538,0.128562587,-0.213279174
1.539,0.128347602,-0.211761823
1.54,0.128134192,-0.210255915
1.541,0.127922347,-0.208758609
1.542,0.127712056,-0.207270887
1.543,0.127503306,-0.20579469
1.544,0.127296086,-0.204328131
1.545,0.127090386,-0.202870273
1.546,0.126886194,-0.201423061
1.547,0.126683499,-0.199985558
1.548,0.126482288,-0.198559711
1.549,0.126282552,-0.197141701
1.55,0.12608428,-0.195733471
1.551,0.125887459,-0.194336969
1.552,0.125692079,-0.192949331
1.553,0.125498129,-0.191571542
1.554,0.125305598,-0.190203623
1.555,0.125114475,-0.188845595
1.556,0.12492475,-0.187496515
1.557,0.124736412,-0.186157367
1.558,0.124549449,-0.184829137
1.559,0.124363852,-0.183508948
1.56,0.12417961,-0.182198751
1.561,0.123996713,-0.180897597
1.562,0.123815149,-0.179607441
1.563,0.123634909,-0.178325397
1.564,0.123455983,-0.177052449
1.565,0.12327836,-0.175789586
1.566,0.12310203,-0.174535853
1.567,0.122926983,-0.173291269
1.568,0.12275321,-0.172054879
1.569,0.1225807,-0.17082864
1.57,0.122409443,-0.169611596
1.571,0.12223943,-0.168402792
1.572,0.122070651,-0.167203214
1.573,0.121903097,-0.166011904
1.574,0.121736757,-0.164830823
1.575,0.121571623,-0.163657065
1.576,0.121407685,-0.162492589
1.577,0.121244933,-0.161337412
1.578,0.121083359,-0.160189596
1.579,0.120922953,-0.159051103
1.58,0.120763705,-0.157921947
1.581,0.120605608,-0.156799214
1.582,0.120448652,-0.155685842
1.583,0.120292828,-0.154580867
1.584,0.120138127,-0.153484302
1.585,0.119984541,-0.15239518
1.586,0.11983206,-0.151315466
1.587,0.119680677,-0.15024224
1.588,0.119530381,-0.149179422
1.589,0.119381166,-0.148122133
1.59,0.119233022,-0.147074296
1.591,0.119085941,-0.146033965
1.592,0.118939915,-0.145001148
1.593,0.118794935,-0.143976833
1.594,0.118650993,-0.142960053
1.595,0.118508081,-0.141950814
1.596,0.118366192,-0.140948146
1.597,0.118225316,-0.139954998
1.598,0.118085446,-0.138968438
1.599,0.117946574,-0.137989454
1.6,0.117808692,-0.137018055
1.601,0.117671793,-0.136053267
1.602,0.117535868,-0.13509706
1.603,0.117400911,-0.134146497
1.604,0.117266912,-0.133205514
1.605,0.117133866,-0.132269207
1.606,0.117001763,-0.131342495
1.607,0.116870598,-0.130420472
1.608,0.116740362,-0.129507075
1.609,0.116611048,-0.128600346
1.61,0.116482649,-0.12770029
1.611,0.116355158,-0.126806915
1.612,0.116228567,-0.12592121
1.613,0.116102869,-0.125042197
1.614,0.115978058,-0.124168898
1.615,0.115854126,-0.123303287
1.616,0.115731066,-0.122444387
1.617,0.115608872,-0.121591216
1.618,0.115487536,-0.120745752
1.619,0.115367052,-0.119906028
1.62,0.115247413,-0.119073035
1.621,0.115128612,-0.118246779
1.622,0.115010643,-0.117426279
1.623,0.114893498,-0.116613511
1.624,0.114777173,-0.115804535
1.625,0.114661659,-0.115004288
1.626,0.114546951,-0.114208829
1.627,0.114433042,-0.113420134
1.628,0.114319926,-0.112637222
1.629,0.114207596,-0.111861084
1.63,0.114096046,-0.111090737
1.631,0.113985271,-0.110325197
1.632,0.113875263,-0.109567431
1.633,0.113766017,-0.10881448
1.634,0.113657526,-0.108068324
1.635,0.113549785,-0.107326989
1.636,0.113442788,-0.106591469
1.637,0.113336528,-0.105862754
1.638,0.113231,-0.105138871
1.639,0.113126198,-0.104420813
1.64,0.113022116,-0.103708582
1.641,0.112918748,-0.103002182
1.642,0.112816088,-0.102301616
1.643,0.112714132,-0.101604909
1.644,0.112612873,-0.100915031
1.645,0.112512305,-0.100230997
1.646,0.112412424,-0.099550829
1.647,0.112313223,-0.098877501
1.648,0.112214697,-0.098209035
1.649,0.112116841,-0.097545433
1.65,0.112019649,-0.096887688
1.651,0.111923116,-0.096234814
1.652,0.111827236,-0.095587803
1.653,0.111732005,-0.094944675
1.654,0.111637417,-0.094307415
1.655,0.111543467,-0.093675035
1.656,0.111450149,-0.093048528
1.657,0.111357459,-0.092425913
1.658,0.111265391,-0.091809176
1.659,0.111173941,-0.091196336
1.66,0.111083103,-0.090589379
1.661,0.110992873,-0.089986321
1.662,0.110903245,-0.089389151
1.663,0.110814215,-0.088795885
1.664,0.110725777,-0.08820851
1.665,0.110637927,-0.087625043
1.666,0.110550661,-0.087045486
1.667,0.110463973,-0.086471826
1.668,0.110377858,-0.085903072
1.669,0.110292312,-0.085338233
1.67,0.110207331,-0.084777311
1.671,0.110122909,-0.084222293
1.672,0.110039042,-0.083671195
1.673,0.109955726,-0.083124018
1.674,0.109872956,-0.082581758
1.675,0.109790727,-0.082044415
1.676,0.109709036,-0.081510005
1.677,0.109627877,-0.080981509
1.678,0.109547246,-0.080456941
1.679,0.109467139,-0.079936304
1.68,0.109387551,-0.079420592
1.681,0.109308479,-0.078907819
1.682,0.109229918,-0.078399974
1.683,0.109151864,-0.077896064
1.684,0.109074312,-0.077397085
1.685,0.108997259,-0.076901049
1.686,0.1089207,-0.076409946
1.687,0.108844631,-0.075922783
1.688,0.108769048,-0.075439561
1.689,0.108693947,-0.074960282
1.69,0.108619324,-0.074484946
1.691,0.108545176,-0.07401256
1.692,0.108471497,-0.073546108
1.693,0.108398284,-0.073082608
1.694,0.108325534,-0.072622061
1.695,0.108253242,-0.072166458
1.696,0.108181404,-0.071714803
1.697,0.108110018,-0.071265109
1.698,0.108039078,-0.070821357
1.699,0.107968581,-0.070380561
1.7,0.107898524,-0.069942723
1.701,0.107828902,-0.069509835
1.702,0.107759713,-0.069078911
1.703,0.107690951,-0.068653933
1.704,0.107622615,-0.068229925
1.705,0.1075547,-0.06781087
1.706,0.107487202,-0.067395773
1.707,0.107420119,-0.066982643
1.708,0.107353445,-0.066575465
1.709,0.107287179,-0.066169259
1.71,0.107221317,-0.065767015
1.711,0.107155855,-0.065368732
1.712,0.107090789,-0.064974412
1.713,0.107026116,-0.064583059
1.714,0.106961834,-0.064193677
1.715,0.106897938,-0.063809256
1.716,0.106834426,-0.063426808
1.717,0.106771293,-0.063049322
1.718,0.106708537,-0.06267381
1.719,0.106646155,-0.062301268
1.72,0.106584143,-0.061932694
1.721,0.106522498,-0.061567092
1.722,0.106461216,-0.061205458
1.723,0.106400296,-0.060844804
1.724,0.106339733,-0.060489117
1.725,0.106279524,-0.060136403
1.726,0.106219667,-0.059785667
1.727,0.106160159,-0.059437906
1.728,0.106100995,-0.059095112
1.729,0.106042174,-0.058753302
1.73,0.105983693,-0.058414468
1.731,0.105925547,-0.058080603
1.732,0.105867735,-0.057747722
1.733,0.105810253,-0.057418815
1.734,0.105753099,-0.057091889
1.735,0.10569627,-0.056767941
1.736,0.105639762,-0.056447969
1.737,0.105583574,-0.056128982
1.738,0.105527701,-0.055814967
1.739,0.105472142,-0.055501939
1.74,0.105416894,-0.055191891
1.741,0.105361953,-0.05488582
1.742,0.105307317,-0.054581733
1.743,0.105252984,-0.054279629
1.744,0.10519895,-0.053981505
1.745,0.105145213,-0.053685365
1.746,0.105091771,-0.053391209
1.747,0.10503862,-0.053101034
1.748,0.104985758,-0.052812843
1.749,0.104933183,-0.052526639
1.75,0.104880891,-0.052244415
1.751,0.104828881,-0.05196318
1.752,0.10477715,-0.051684928
1.753,0.104725694,-0.051410658
1.754,0.104674513,-0.051136381
1.755,0.104623603,-0.050866085
1.756,0.104572961,-0.050598774
1.757,0.104522586,-0.050332454
1.758,0.104472475,-0.050069118
1.759,0.104422626,-0.049807771
1.76,0.104373035,-0.049550407
1.761,0.104323701,-0.049294035
1.762,0.104274621,-0.049040648
1.763,0.104225794,-0.048788253
1.764,0.104177216,-0.048539842
1.765,0.104128886,-0.048292423
1.766,0.1040808,-0.048048989
1.767,0.104032957,-0.047806547
1.768,0.103985355,-0.047566094
1.769,0.103937992,-0.047327632
1.77,0.103890864,-0.047093155
1.771,0.10384397,-0.046859671
1.772,0.103797308,-0.046628178
1.773,0.103750875,-0.046399673
1.774,0.10370467,-0.046172161
1.775,0.10365869,-0.045947638
1.776,0.103612933,-0.045725106
1.777,0.103567397,-0.045504566
1.778,0.10352208,-0.045286017
1.779,0.10347698,-0.045069459
1.78,0.103432095,-0.044854894
1.781,0.103387422,-0.044643318
1.782,0.10334296,-0.044432736
1.783,0.103298706,-0.044225145
1.784,0.103254659,-0.044018547
1.785,0.103210817,-0.043813942
1.786,0.103167178,-0.04361133
1.787,0.103123739,-0.043411709
1.788,0.103080499,-0.043213082
1.789,0.103037456,-0.043016448
1.79,0.102994608,-0.042821807
1.791,0.102951953,-0.042629159
1.792,0.102909489,-0.042438504
1.793,0.102867214,-0.042249843
1.794,0.102825127,-0.042062177
1.795,0.102783226,-0.041876504
1.796,0.102741508,-0.041693823
1.797,0.102699972,-0.041512138
1.798,0.102658617,-0.041331449
1.799,0.102617439,-0.041154749
1.8,0.102576439,-0.040977049
1.801,0.102535613,-0.04080334
1.802,0.10249496,-0.040630627
1.803,0.102454479,-0.040458909
1.804,0.102414168,-0.040289186
1.805,0.102374024,-0.040122456
1.806,0.102334047,-0.039955724
1.807,0.102294234,-0.039791984
1.808,0.102254584,-0.039629241
1.809,0.102215095,-0.039468493
1.81,0.102175766,-0.039308741
1.811,0.102136595,-0.039150984
1.812,0.10209758,-0.038995222
1.813,0.10205872,-0.038840457
1.814,0.102020013,-0.038687687
1.815,0.101981458,-0.038535913
1.816,0.101943053,-0.038386135
1.817,0.101904796,-0.038238352
1.818,0.101866687,-0.038090568
1.819,0.101828722,-0.037946776
1.82,0.101790902,-0.037801983
1.821,0.101753223,-0.037661184
1.822,0.101715686,-0.037519385
1.823,0.101678288,-0.03738058
1.824,0.101641028,-0.037242772
1.825,0.101603904,-0.037106959
1.826,0.101566916,-0.036971146
1.827,0.101530061,-0.036838327
1.828,0.101493338,-0.036706505
1.829,0.101456746,-0.036575681
1.83,0.101420283,-0.036446853
1.831,0.101383948,-0.036319022
1.832,0.101347739,-0.036193188
1.833,0.101311656,-0.036067352
1.834,0.101275696,-0.035944512
1.835,0.101239859,-0.03582167
1.836,0.101204143,-0.035700825
1.837,0.101168547,-0.035580977
1.838,0.101133069,-0.035463126
1.839,0.101097708,-0.035346273
1.84,0.101062463,-0.035230417
1.841,0.101027333,-0.035115559
1.842,0.100992316,-0.035002698
1.843,0.10095741,-0.034891834
1.844,0.100922616,-0.034779969
1.845,0.100887931,-0.034671101
1.846,0.100853354,-0.03456323
1.847,0.100818884,-0.034456358
1.848,0.10078452,-0.034350483
1.849,0.100750261,-0.034245606
1.85,0.100716105,-0.034142727
1.851,0.100682051,-0.034040845
1.852,0.100648098,-0.033939962
1.853,0.100614245,-0.033840077
1.854,0.100580491,-0.03374119
1.855,0.100546834,-0.0336443
1.856,0.100513273,-0.033548408
1.857,0.100479808,-0.033452516
1.858,0.100446437,-0.033358621
1.859,0.100413159,-0.033265724
1.86,0.100379972,-0.033174824
1.861,0.100346877,-0.033082925
1.862,0.100313871,-0.032994022
1.863,0.100280953,-0.032906118
1.864,0.100248124,-0.032817214
1.865,0.10021538,-0.032732305
1.866,0.100182722,-0.032646397
1.867,0.100150149,-0.032561487
1.868,0.100117658,-0.032479574
1.869,0.10008525,-0.032396661
1.87,0.100052923,-0.032315746
1.871,0.100020677,-0.03223483
1.872,0.099988509,-0.032156911
1.873,0.09995642,-0.032077993
1.874,0.099924408,-0.032001072
1.875,0.099892473,-0.03192415
1.876,0.099860613,-0.031849227
1.877,0.099828827,-0.031775301
1.878,0.099797114,-0.031702375
1.879,0.099765474,-0.031629448
1.88,0.099733905,-0.031558519
1.881,0.099702407,-0.03148759
1.882,0.099670978,-0.031418658
1.883,0.099639618,-0.031349726
1.884,0.099608326,-0.031281792
1.885,0.099577101,-0.031214858
1.886,0.099545941,-0.031149921
1.887,0.099514847,-0.031083985
1.888,0.099483817,-0.031020047
1.889,0.09945285,-0.030957107
1.89,0.099421946,-0.030894167
1.891,0.099391103,-0.030833225
1.892,0.099360321,-0.030772283
1.893,0.099329599,-0.03071234
1.894,0.099298936,-0.030653395
1.895,0.099268332,-0.030594451
1.896,0.099237784,-0.030538503
1.897,0.099207293,-0.030481556
1.898,0.099176858,-0.030425608
1.899,0.099146478,-0.030370659
1.9,0.099116152,-0.030316709
1.901,0.09908588,-0.030262758
1.902,0.09905566,-0.030210806
1.903,0.099025492,-0.030158853
1.904,0.098995375,-0.030107899
1.905,0.098965308,-0.030057944
1.906,0.098935291,-0.03000799
1.907,0.098905322,-0.029960033
1.908,0.098875402,-0.029911077
1.909,0.098845529,-0.029864119
1.91,0.098815702,-0.02981816
1.911,0.098785921,-0.0297722
1.912,0.098756185,-0.02972724
1.913,0.098726494,-0.02968228
1.914,0.098696846,-0.029639318
1.915,0.098667242,-0.029595356
1.916,0.098637679,-0.029554392
1.917,0.098608158,-0.029512429
1.918,0.098578678,-0.029471464
1.919,0.098549239,-0.0294305
1.92,0.098519839,-0.029391534
1.921,0.098490477,-0.029353566
1.922,0.098461154,-0.0293146
1.923,0.098431869,-0.029276633
1.924,0.098402621,-0.029239664
1.925,0.098373408,-0.029204694
1.926,0.098344232,-0.029167726
1.927,0.09831509,-0.029133755
1.928,0.098285983,-0.029098784
1.929,0.09825691,-0.029064813
1.93,0.098227869,-0.02903284
1.931,0.098198862,-0.028998869
1.932,0.098169886,-0.028967895
1.933,0.098140942,-0.028935921
1.934,0.098112028,-0.028905946
1.935,0.098083144,-0.028875972
1.936,0.09805429,-0.028845996
1.937,0.098025465,-0.028817021
1.938,0.097996669,-0.028788045
1.939,0.0979679,-0.028761067
1.94,0.097939159,-0.02873309
1.941,0.097910444,-0.028707112
1.942,0.097881756,-0.028680134
1.943,0.097853093,-0.028655154
1.944,0.097824455,-0.028630175
1.945,0.097795842,-0.028605195
1.946,0.097767253,-0.028581215
1.947,0.097738687,-0.028558234
1.948,0.097710144,-0.028535252
1.949,0.097681624,-0.028512271
1.95,0.097653125,-0.028491288
1.951,0.097624648,-0.028469306
1.952,0.097596192,-0.028448323
1.953,0.097567757,-0.02842734
1.954,0.097539341,-0.028408355
1.955,0.097510945,-0.028388371
1.956,0.097482568,-0.028369387
1.957,0.097454209,-0.028351401
1.958,0.097425868,-0.028333416
1.959,0.097397545,-0.02831543
1.96,0.097369238,-0.028299443
1.961,0.097340949,-0.028281457
1.962,0.097312675,-0.028266469
1.963,0.097284417,-0.028250482
1.964,0.097256174,-0.028235494
1.965,0.097227947,-0.028219507
1.966,0.097199733,-0.028206517
1.967,0.097171533,-0.028192528
1.968,0.097143347,-0.028178539
1.969,0.097115174,-0.02816555
1.97,0.097087013,-0.028153559
1.971,0.097058865,-0.02814057
1.972,0.097030728,-0.028129578
1.973,0.097002603,-0.028117588
1.974,0.096974489,-0.028106596
1.975,0.096946385,-0.028096604
1.976,0.096918291,-0.028086612
1.977,0.096890208,-0.028075621
1.978,0.096862133,-0.028067627
1.979,0.096834067,-0.028058634
1.98,0.09680601,-0.028049641
1.981,0.096777962,-0.028040648
1.982,0.096749921,-0.028033654
1.983,0.096721887,-0.028026659
1.984,0.09669386,-0.028019665
1.985,0.096665841,-0.028011671
1.986,0.096637827,-0.028006675
1.987,0.09660982,-0.027999681
1.988,0.096581818,-0.027994685
1.989,0.096553821,-0.027989688
1.99,0.096525829,-0.027984692
1.991,0.096497842,-0.027979696
1.992,0.096469859,-0.027975699
1.993,0.09644188,-0.027971703
1.994,0.096413905,-0.027967706
1.995,0.096385932,-0.027965707
1.996,0.096357963,-0.02796171
1.997,0.096329996,-0.027959712
1.998,0.096302032,-0.027956714
1.999,0.096274069,-0.027955715
2,0.096246108,-0.027953717
2.001,0.096217919,-0.028181537
2.002,0.096189321,-0.028590208
2.003,0.096160171,-0.029141748
2.004,0.096130357,-0.029805171
2.005,0.096099794,-0.030553489
2.006,0.096068417,-0.031366709
2.007,0.096036177,-0.032228837
2.008,0.09600304,-0.033124879
2.009,0.095968982,-0.034044841
2.01,0.095933989,-0.034978727
2.011,0.095898053,-0.035920543
2.012,0.095861172,-0.036864292
2.013,0.095823349,-0.037804979
2.014,0.095784592,-0.038737612
2.015,0.095744908,-0.039663188
2.016,0.095704311,-0.040574719
2.017,0.095662814,-0.041473205
2.018,0.095620431,-0.04235765
2.019,0.095577179,-0.043225059
2.02,0.095533075,-0.044075437
2.021,0.095488135,-0.044909783
2.022,0.095442377,-0.045726104
2.023,0.09539582,-0.046523405
2.024,0.09534848,-0.047304683
2.025,0.095300375,-0.048067945
2.026,0.095251524,-0.048812196
2.027,0.095201943,-0.049540432
2.028,0.095151651,-0.050249663
2.029,0.095100663,-0.050943883
2.03,0.095048997,-0.051620102
2.031,0.094996669,-0.052280316
2.032,0.094943696,-0.052923533
2.033,0.094890092,-0.053552747
2.034,0.094835873,-0.054165964
2.035,0.094781055,-0.054763189
2.036,0.094725652,-0.055346418
2.037,0.094669679,-0.055914656
2.038,0.094613148,-0.056470895
2.039,0.094556075,-0.057011152
2.04,0.094498472,-0.057539416
2.041,0.094440352,-0.05805469
2.042,0.094381728,-0.058556979
2.043,0.094322612,-0.05904728
2.044,0.094263016,-0.059525595
2.045,0.094202952,-0.059991925
2.046,0.09414243,-0.060448266
2.047,0.094081463,-0.06089163
2.048,0.09402006,-0.061326004
2.049,0.093958233,-0.061748401
2.05,0.093895991,-0.06216181
2.051,0.093833344,-0.062565237
2.052,0.093770302,-0.062958683
2.053,0.093706875,-0.063342149
2.054,0.09364307,-0.063718626
2.055,0.093578898,-0.064084129
2.056,0.093514367,-0.064441649
2.057,0.093449485,-0.064791185
2.058,0.09338426,-0.06513274
2.059,0.093318701,-0.065465318
2.06,0.093252816,-0.065789916
2.061,0.09318661,-0.066109521
2.062,0.093120094,-0.066418162
2.063,0.093053272,-0.066722808
2.064,0.092986153,-0.067018482
2.065,0.092918742,-0.067309167
2.066,0.092851048,-0.067590881
2.067,0.092783076,-0.067867608
2.068,0.092714832,-0.068138352
2.069,0.092646323,-0.068402119
2.07,0.092577554,-0.0686609
2.071,0.092508532,-0.068912704
2.072,0.092439262,-0.069159524
2.073,0.092369749,-0.06940136
2.074,0.0923,-0.069636221
2.075,0.092230019,-0.069867094
2.076,0.092159811,-0.070092984
2.077,0.092089382,-0.070312897
2.078,0.092018737,-0.070527828
2.079,0.091947879,-0.070739767
2.08,0.091876814,-0.07094573
2.081,0.091805547,-0.071146712
2.082,0.091734081,-0.071344703
2.083,0.091662422,-0.07153672
2.084,0.091590573,-0.071725747
2.085,0.091518539,-0.071909794
2.086,0.091446323,-0.072090852
2.087,0.09137393,-0.072266932
2.088,0.091301363,-0.072440022
2.089,0.091228626,-0.07260913
2.09,0.091155723,-0.072774254
2.091,0.091082658,-0.072935396
2.092,0.091009434,-0.07309355
2.093,0.090936054,-0.073248716
2.094,0.090862523,-0.073398906
2.095,0.090788842,-0.073548097
2.096,0.090715016,-0.073692313
2.097,0.090641047,-0.073834536
2.098,0.090566939,-0.073972778
2.099,0.090492695,-0.074108034
2.1,0.090418318,-0.074240304
2.101,0.09034381,-0.074370582
2.102,0.090269175,-0.074496879
2.103,0.090194415,-0.074621186
2.104,0.090119533,-0.074742507
2.105,0.090044532,-0.074860842
2.106,0.089969414,-0.074977187
2.107,0.089894182,-0.075090546
2.108,0.089818838,-0.075201915
2.109,0.089743386,-0.075309304
2.11,0.089667827,-0.075415698
2.111,0.089592163,-0.075520101
2.112,0.089516398,-0.075620525
2.113,0.089440533,-0.075719954
2.114,0.089364571,-0.075816398
2.115,0.089288514,-0.075910852
2.116,0.089212364,-0.076003317
2.117,0.089136123,-0.076093791
2.118,0.089059794,-0.076181282
2.119,0.088983378,-0.076267778
2.12,0.088906877,-0.076352284
2.121,0.088830294,-0.076433806
2.122,0.08875363,-0.076514333
2.123,0.088676888,-0.076591877
2.124,0.088600069,-0.076668426
2.125,0.088523175,-0.076742985
2.126,0.088446208,-0.076815556
2.127,0.088369169,-0.076887131
2.128,0.088292061,-0.076955724
2.129,0.088214886,-0.077022328
2.13,0.088137644,-0.077088931
2.131,0.088060338,-0.077152551
2.132,0.087982969,-0.077215176
2.133,0.08790554,-0.077274819
2.134,0.087828051,-0.077334461
2.135,0.087750504,-0.077392115
2.136,0.087672901,-0.07744778
2.137,0.087595243,-0.07750245
2.138,0.087517532,-0.077555132
2.139,0.087439769,-0.07760682
2.14,0.087361956,-0.077656519
2.141,0.087284095,-0.07770423
2.142,0.087206186,-0.077751941
2.143,0.087128231,-0.077797663
2.144,0.087050231,-0.077842391
2.145,0.086972189,-0.077884137
2.146,0.086894104,-0.077926876
2.147,0.08681598,-0.07796564
2.148,0.086737816,-0.078005397
2.149,0.086659614,-0.078043166
2.15,0.086581376,-0.078078947
2.151,0.086503102,-0.078114728
2.152,0.086424795,-0.078147527
2.153,0.086346454,-0.07818132
2.154,0.086268082,-0.078212131
2.155,0.08618968,-0.078241947
2.156,0.086111249,-0.07827077
2.157,0.086032789,-0.078299593
2.158,0.085954303,-0.078325434
2.159,0.085875791,-0.078351275
2.16,0.085797254,-0.078376121
2.161,0.085718694,-0.07839898
2.162,0.085640112,-0.078420845
2.163,0.085561508,-0.07844271
2.164,0.085482885,-0.078461594
2.165,0.085404242,-0.078481471
2.166,0.08532558,-0.078500354
2.167,0.085246902,-0.078516255
2.168,0.085168208,-0.078532157
2.169,0.085089499,-0.078547065
2.17,0.085010776,-0.078560978
2.171,0.08493204,-0.078573898
2.172,0.084853291,-0.078586818
2.173,0.084774532,-0.078596757
2.174,0.084695763,-0.078606695
2.175,0.084616984,-0.078616633
2.176,0.084538197,-0.078624584
2.177,0.084459403,-0.078631541
2.178,0.084380602,-0.078638498
2.179,0.084301796,-0.078643467
2.18,0.084222986,-0.078647442
2.181,0.084144171,-0.078652411
2.182,0.084065354,-0.078654399
2.183,0.083986535,-0.078656386
2.184,0.083907715,-0.07865738
2.185,0.083828894,-0.078658374
2.186,0.083750074,-0.07865738
2.187,0.083671255,-0.078656386
2.188,0.083592439,-0.078653405
2.189,0.083513625,-0.078651417
2.19,0.083434816,-0.078646448
2.191,0.083356011,-0.078642473
2.192,0.083277211,-0.078637504
2.193,0.083198418,-0.078630547
2.194,0.083119631,-0.078624584
2.195,0.083040853,-0.078615639
2.196,0.082962082,-0.078608683
2.197,0.082883321,-0.078598744
2.198,0.08280457,-0.078588806
2.199,0.08272583,-0.078577874
2.2,0.082647101,-0.078566941
2.201,0.082568384,-0.078555015
2.202,0.08248968,-0.078542095
2.203,0.082410989,-0.078529175
2.204,0.082332313,-0.078514268
2.205,0.082253652,-0.07849936
2.206,0.082175006,-0.078484452
2.207,0.082096376,-0.078468551
2.208,0.082017764,-0.078450661
2.209,0.081939169,-0.078433765
2.21,0.081860592,-0.078415876
2.211,0.081782034,-0.078396993
2.212,0.081703496,-0.078377115
2.213,0.081624978,-0.078357238
2.214,0.081546481,-0.078336366
2.215,0.081468005,-0.078315495
2.216,0.081389551,-0.07829363
2.217,0.08131112,-0.07827077
2.218,0.081232712,-0.078247911
2.219,0.081154328,-0.078224057
2.22,0.081075968,-0.078200204
2.221,0.080997634,-0.078174363
2.222,0.080919325,-0.078149515
2.223,0.080841042,-0.078123673
2.224,0.080762786,-0.078096838
2.225,0.080684558,-0.078069008
2.226,0.080606357,-0.078042172
2.227,0.080528185,-0.078013349
2.228,0.080450041,-0.077985519
2.229,0.080371928,-0.077954707
2.23,0.080293844,-0.077925882
2.231,0.080215791,-0.07789507
2.232,0.080137769,-0.077864258
2.233,0.080059779,-0.077832451
2.234,0.07998182,-0.077801639
2.235,0.079903895,-0.077767844
2.236,0.079826003,-0.077735043
2.237,0.079748144,-0.077702242
2.238,0.07967032,-0.077667453
2.239,0.07959253,-0.077633657
2.24,0.079514775,-0.077598868
2.241,0.079437056,-0.077563084
2.242,0.079359373,-0.0775273
2.243,0.079281727,-0.077490522
2.244,0.079204118,-0.077453744
2.245,0.079126546,-0.077416965
2.246,0.079049012,-0.077379192
2.247,0.078971517,-0.077340425
2.248,0.078894061,-0.077301658
2.249,0.078816644,-0.07726289
2.25,0.078739266,-0.077224123
2.251,0.078661929,-0.077183366
2.252,0.078584633,-0.07714261
2.253,0.078507377,-0.077102848
2.254,0.078430163,-0.077061097
2.255,0.078352991,-0.077019345
2.256,0.078275862,-0.0769766
2.257,0.078198775,-0.076934848
2.258,0.078121731,-0.076892102
2.259,0.078044731,-0.076848361
2.26,0.077967774,-0.076805615
2.261,0.077890862,-0.076760879
2.262,0.077813995,-0.076716144
2.263,0.077737173,-0.076671408
2.264,0.077660396,-0.076626672
2.265,0.077583665,-0.076580941
2.266,0.077506981,-0.076534216
2.267,0.077430343,-0.076488485
2.268,0.077353752,-0.076441759
2.269,0.077277208,-0.076395033
2.27,0.077200712,-0.076347313
2.271,0.077124265,-0.076298598
2.272,0.077047865,-0.076251871
2.273,0.076971515,-0.07620216
2.274,0.076895213,-0.076154438
2.275,0.076818961,-0.076104728
2.276,0.076742759,-0.076055017
2.277,0.076666607,-0.076005305
2.278,0.076590505,-0.075955593
2.279,0.076514455,-0.075903892
2.28,0.076438455,-0.07585418
2.281,0.076362507,-0.075802478
2.282,0.07628661,-0.07575177
2.283,0.076210766,-0.075699074
2.284,0.076134974,-0.075647371
2.285,0.076059234,-0.075595668
2.286,0.075983548,-0.075541976
2.287,0.075907915,-0.075489277
2.288,0.075832335,-0.075436578
2.289,0.07575681,-0.075381891
2.29,0.075681338,-0.075329191
2.291,0.075605921,-0.075274502
2.292,0.075530559,-0.075219813
2.293,0.075455252,-0.075165123
2.294,0.07538,-0.075110433
2.295,0.075304804,-0.075054749
2.296,0.075229663,-0.075000058
2.297,0.075154579,-0.074943377
2.298,0.075079551,-0.074887691
2.299,0.07500458,-0.07483101
2.3,0.074929666,-0.074774328
2.301,0.074854809,-0.074717646
