X,Y,Yaw
0.822,0.486754964,-0.973945433
0.823,0.485288214,-0.972403878
0.824,0.483826294,-0.970867752
0.825,0.482369168,-0.969336223
0.826,0.480916799,-0.967809727
0.827,0.479469153,-0.966287415
0.828,0.478026194,-0.964770044
0.829,0.476587888,-0.96325708
0.83,0.4751542,-0.961748957
0.831,0.473725097,-0.960245131
0.832,0.472300546,-0.958745707
0.833,0.470880515,-0.957250458
0.834,0.46946497,-0.955760152
0.835,0.468053882,-0.954273227
0.836,0.466647217,-0.95279145
0.837,0.465244946,-0.951313247
0.838,0.463847039,-0.949839046
0.839,0.462453465,-0.94836928
0.84,0.461064195,-0.946903366
0.841,0.4596792,-0.945441395
0.842,0.458298453,-0.943982769
0.843,0.456921924,-0.942528607
0.844,0.455549586,-0.941077965
0.845,0.454181411,-0.939631274
0.846,0.452817374,-0.938187572
0.847,0.451457447,-0.936747989
0.848,0.450101605,-0.935311555
0.849,0.448749822,-0.9338787
0.85,0.447402073,-0.932449149
0.851,0.446058332,-0.931023336
0.852,0.444718576,-0.929600268
0.853,0.443382781,-0.928180372
0.854,0.442050922,-0.926764082
0.855,0.440722976,-0.925350752
0.856,0.43939892,-0.923940451
0.857,0.438078733,-0.92253252
0.858,0.43676239,-0.921128484
0.859,0.435449871,-0.919726584
0.86,0.434141154,-0.918327616
0.861,0.432836218,-0.916931276
0.862,0.431535041,-0.915537998
0.863,0.430237603,-0.914147104
0.864,0.428943884,-0.912758651
0.865,0.427653864,-0.9113727
0.866,0.426367522,-0.909989686
0.867,0.425084841,-0.90860816
0.868,0.4238058,-0.907229687
0.869,0.422530381,-0.905853189
0.87,0.421258565,-0.904479099
0.871,0.419990334,-0.903107091
0.872,0.418725671,-0.901736832
0.873,0.417464557,-0.900369142
0.874,0.416206976,-0.899002915
0.875,0.41495291,-0.897638974
0.876,0.413702342,-0.896276982
0.877,0.412455256,-0.894916596
0.878,0.411211635,-0.893558254
0.879,0.409971464,-0.892201217
0.88,0.408734726,-0.890846318
0.881,0.407501406,-0.889492813
0.882,0.406271489,-0.888140743
0.883,0.405044959,-0.886790551
0.884,0.403821802,-0.885441481
0.885,0.402602003,-0.884093973
0.886,0.401385548,-0.882747666
0.887,0.400172422,-0.881403004
0.888,0.398962612,-0.880059217
0.889,0.397756103,-0.878717155
0.89,0.396552882,-0.877376044
0.891,0.395352936,-0.876035919
0.892,0.394156251,-0.874697226
0.893,0.392962815,-0.873359181
0.894,0.391772615,-0.872022228
0.895,0.390585637,-0.870686818
0.896,0.389401871,-0.869351326
0.897,0.388221303,-0.868017446
0.898,0.387043922,-0.866683962
0.899,0.385869715,-0.865351742
0.9,0.384698671,-0.864019981
0.901,0.383530779,-0.862688705
0.902,0.382366026,-0.861358794
0.903,0.381204403,-0.86002858
0.904,0.380045897,-0.858699793
0.905,0.378890498,-0.857371185
0.906,0.377738196,-0.856042782
0.907,0.376588979,-0.85471547
0.908,0.375442837,-0.853388418
0.909,0.37429976,-0.852061653
0.91,0.373159738,-0.8507352
0.911,0.372022761,-0.849409084
0.912,0.370888819,-0.848083333
0.913,0.369757901,-0.84675841
0.914,0.36863,-0.845432585
0.915,0.367505104,-0.84410808
0.916,0.366383206,-0.842782716
0.917,0.365264295,-0.841458284
0.918,0.364148362,-0.840133922
0.919,0.363035399,-0.838809208
0.92,0.361925396,-0.837485057
0.921,0.360818345,-0.836160596
0.922,0.359714238,-0.834835844
0.923,0.358613065,-0.833511726
0.924,0.357514818,-0.832187361
0.925,0.356419489,-0.83086277
0.926,0.35532707,-0.829537971
0.927,0.354237553,-0.828212984
0.928,0.353150929,-0.826888287
0.929,0.352067191,-0.825562986
0.93,0.35098633,-0.824238016
0.931,0.34990834,-0.822912017
0.932,0.348833212,-0.82158639
0.933,0.347760939,-0.820260229
0.934,0.346691513,-0.818934019
0.935,0.345624928,-0.817606843
0.936,0.344561174,-0.81628059
0.937,0.343500247,-0.814952466
0.938,0.342442138,-0.813624835
0.939,0.34138684,-0.812296775
0.94,0.340334346,-0.810968303
0.941,0.339284649,-0.809639437
0.942,0.338237743,-0.808309715
0.943,0.337193621,-0.80697963
0.944,0.336152275,-0.805649678
0.945,0.3351137,-0.804318437
0.946,0.334077889,-0.802986882
0.947,0.333044834,-0.801655514
0.948,0.332014531,-0.800322414
0.949,0.330986972,-0.798989533
0.95,0.329962151,-0.797655917
0.951,0.328940061,-0.79632207
0.952,0.327920697,-0.794987027
0.953,0.326904053,-0.793651292
0.954,0.325890121,-0.792315864
0.955,0.324878897,-0.790978787
0.956,0.323870374,-0.789641555
0.957,0.322864547,-0.788303191
0.958,0.321861408,-0.786965203
0.959,0.320860953,-0.785625612
0.96,0.319863176,-0.784285427
0.961,0.318868071,-0.782944663
0.962,0.317875631,-0.781603839
0.963,0.316885853,-0.780260952
0.964,0.315898729,-0.778918538
0.965,0.314914254,-0.777575095
0.966,0.313932423,-0.776230635
0.967,0.31295323,-0.77488568
0.968,0.311976669,-0.773540244
0.969,0.311002736,-0.772193316
0.97,0.310031425,-0.770845931
0.971,0.30906273,-0.769498107
0.972,0.308096647,-0.768148822
0.973,0.307133169,-0.766799641
0.974,0.306172291,-0.765449543
0.975,0.305214009,-0.764098018
0.976,0.304258317,-0.762746119
0.977,0.30330521,-0.761393338
0.978,0.302354683,-0.760039686
0.979,0.30140673,-0.758685702
0.98,0.300461347,-0.757330345
0.981,0.299518528,-0.755974683
0.982,0.298578269,-0.754617669
0.983,0.297640564,-0.753260376
0.984,0.296705408,-0.751902287
0.985,0.295772797,-0.750542878
0.986,0.294842725,-0.749183231
0.987,0.293915188,-0.747822287
0.988,0.292990181,-0.746460593
0.989,0.292067698,-0.745098701
0.99,0.291147735,-0.743735545
0.991,0.290230287,-0.742371676
0.992,0.28931535,-0.741006563
0.993,0.288402918,-0.739641306
0.994,0.287492986,-0.738275374
0.995,0.286585551,-0.736907684
0.996,0.285680606,-0.735540438
0.997,0.284778148,-0.734171454
0.998,0.283878172,-0.732801842
0.999,0.282980672,-0.731432168
1,0.282085645,-0.730060784
1.001,0.281193085,-0.728689365
1.002,0.280302969,-0.727327413
1.003,0.279415257,-0.725984522
1.004,0.2785299,-0.724665891
1.005,0.277646841,-0.723376201
1.006,0.276766021,-0.722116791
1.007,0.275887375,-0.720891263
1.008,0.275010841,-0.719698154
1.009,0.274136355,-0.71853881
1.01,0.273263857,-0.717411179
1.011,0.272393288,-0.716314889
1.012,0.271524592,-0.715248419
1.013,0.270657719,-0.714208517
1.014,0.269792619,-0.713195335
1.015,0.268929249,-0.71220501
1.016,0.268067568,-0.711236519
1.017,0.26720754,-0.710287103
1.018,0.266349132,-0.709355134
1.019,0.265492315,-0.708438395
1.02,0.264637064,-0.707534652
1.021,0.263783357,-0.706642236
1.022,0.262931175,-0.705759464
1.023,0.262080504,-0.704883485
1.024,0.26123133,-0.704014333
1.025,0.260383643,-0.703149715
1.026,0.259537436,-0.702287907
1.027,0.258692704,-0.701427757
1.028,0.257849444,-0.700568109
1.029,0.257007654,-0.699708384
1.03,0.256167336,-0.69884624
1.031,0.255328491,-0.697982258
1.032,0.254491123,-0.697114671
1.033,0.253655237,-0.696242878
1.034,0.25282084,-0.695365686
1.035,0.251987939,-0.694483074
1.036,0.251156541,-0.693595025
1.037,0.250326655,-0.692700332
1.038,0.249498292,-0.691797785
1.039,0.248671461,-0.690888542
1.04,0.247846174,-0.68997079
1.041,0.24702244,-0.689046285
1.042,0.246200273,-0.688112016
1.043,0.245379682,-0.687170932
1.044,0.244560681,-0.686220012
1.045,0.243743282,-0.685260415
1.046,0.242927496,-0.684292706
1.047,0.242113335,-0.68331625
1.048,0.241300813,-0.682329806
1.049,0.240489942,-0.681334539
1.05,0.239680732,-0.68033162
1.051,0.238873197,-0.679318597
1.052,0.238067349,-0.678296638
1.053,0.237263198,-0.67726692
1.054,0.236460758,-0.676226977
1.055,0.235660038,-0.675179812
1.056,0.23486105,-0.674123564
1.057,0.234063806,-0.673058194
1.058,0.233268315,-0.671985498
1.059,0.232474588,-0.670904221
1.06,0.231682636,-0.669814324
1.061,0.230892467,-0.668717617
1.062,0.230104093,-0.667611606
1.063,0.229317521,-0.666499338
1.064,0.228532762,-0.665378313
1.065,0.227749823,-0.664250973
1.066,0.226968714,-0.663115428
1.067,0.226189441,-0.661974132
1.068,0.225412015,-0.660823947
1.069,0.22463644,-0.659669203
1.07,0.223862726,-0.658506132
1.071,0.223090879,-0.657337204
1.072,0.222320906,-0.656161768
1.073,0.221552812,-0.654981055
1.074,0.220786605,-0.653793157
1.075,0.22002229,-0.652599936
1.076,0.219259873,-0.65140074
1.077,0.218499359,-0.65019618
1.078,0.217740752,-0.64898687
1.079,0.216984059,-0.647770886
1.08,0.216229282,-0.646551385
1.081,0.215476428,-0.645325168
1.082,0.214725499,-0.644095404
1.083,0.213976499,-0.642860802
1.084,0.213229433,-0.641620703
1.085,0.212484303,-0.640377016
1.086,0.211741112,-0.639129087
1.087,0.210999864,-0.637876258
1.088,0.210260561,-0.636619804
1.089,0.209523205,-0.635359716
1.09,0.208787799,-0.634095336
1.091,0.208054345,-0.632827299
1.092,0.207322845,-0.631555596
1.093,0.206593301,-0.630280217
1.094,0.205865713,-0.629002461
1.095,0.205140083,-0.627721014
1.096,0.204416413,-0.626435867
1.097,0.203694704,-0.625147668
1.098,0.202974956,-0.623857069
1.099,0.202257169,-0.622564068
1.1,0.201541346,-0.621266678
1.101,0.200827485,-0.6199682
1.102,0.200115587,-0.618666646
1.103,0.199405652,-0.617362675
1.104,0.19869768,-0.616056286
1.105,0.197991672,-0.614746808
1.106,0.197287626,-0.613436242
1.107,0.196585542,-0.612123253
1.108,0.195885419,-0.61080851
1.109,0.195187257,-0.609491342
1.11,0.194491056,-0.608171747
1.111,0.193796814,-0.606851072
1.112,0.193104529,-0.605529323
1.113,0.192414202,-0.604204474
1.114,0.191725831,-0.602878554
1.115,0.191039414,-0.601551568
1.116,0.19035495,-0.600222842
1.117,0.189672437,-0.598893059
1.118,0.188991875,-0.597560857
1.119,0.188313261,-0.59622829
1.12,0.187636593,-0.59489468
1.121,0.18696187,-0.593559346
1.122,0.18628909,-0.592222978
1.123,0.18561825,-0.590886272
1.124,0.184949349,-0.589547855
1.125,0.184282384,-0.588209114
1.126,0.183617354,-0.586868671
1.127,0.182954255,-0.585528612
1.128,0.182293087,-0.584186167
1.129,0.181633845,-0.582844821
1.13,0.180976528,-0.581501796
1.131,0.180321133,-0.580158495
1.132,0.179667658,-0.578814225
1.133,0.1790161,-0.577469696
1.134,0.178366456,-0.576124916
1.135,0.177718724,-0.574779192
1.136,0.1770729,-0.57343394
1.137,0.176428983,-0.572087053
1.138,0.175786968,-0.570741367
1.139,0.175146853,-0.56939477
1.14,0.174508636,-0.568047269
1.141,0.173872312,-0.566701005
1.142,0.17323788,-0.565353144
1.143,0.172605335,-0.564006544
1.144,0.171974675,-0.562659078
1.145,0.171345897,-0.561311468
1.146,0.170718997,-0.559964441
1.147,0.170093972,-0.558617293
1.148,0.16947082,-0.557269313
1.149,0.168849535,-0.555923393
1.15,0.168230116,-0.554575942
1.151,0.167612559,-0.553229133
1.152,0.166996861,-0.551882255
1.153,0.166383017,-0.550536772
1.154,0.165771025,-0.549190517
1.155,0.165160881,-0.547844956
1.156,0.164552582,-0.546499371
1.157,0.163946124,-0.545154504
1.158,0.163341504,-0.543809636
1.159,0.162738717,-0.542466246
1.16,0.162137762,-0.54112141
1.161,0.161538632,-0.539779549
1.162,0.160941327,-0.538435526
1.163,0.16034584,-0.53709451
1.164,0.15975217,-0.535752088
1.165,0.159160312,-0.534411226
1.166,0.158570262,-0.533071199
1.167,0.157982018,-0.531730535
1.168,0.157395574,-0.530392218
1.169,0.156810928,-0.529053288
1.17,0.156228075,-0.52771599
1.171,0.155647012,-0.526378847
1.172,0.155067736,-0.525041869
1.173,0.154490241,-0.523707317
1.174,0.153914525,-0.522372206
1.175,0.153340584,-0.521038049
1.176,0.152768414,-0.519704859
1.177,0.15219801,-0.518373404
1.178,0.15162937,-0.517041435
1.179,0.151062488,-0.515711987
1.18,0.150497363,-0.514381289
1.181,0.149933989,-0.513053141
1.182,0.149372362,-0.511726044
1.183,0.148812479,-0.510399249
1.184,0.148254336,-0.50907353
1.185,0.147697929,-0.507748901
1.186,0.147143254,-0.506425376
1.187,0.146590308,-0.505102201
1.188,0.146039085,-0.50378169
1.189,0.145489583,-0.502460789
1.19,0.144941796,-0.501142583
1.191,0.144395723,-0.499823241
1.192,0.143851357,-0.498507395
1.193,0.143308697,-0.497190434
1.194,0.142767736,-0.495877003
1.195,0.142228473,-0.494562478
1.196,0.141690902,-0.493250741
1.197,0.141155019,-0.491940259
1.198,0.140620821,-0.490630268
1.199,0.140088304,-0.489321557
1.2,0.139557464,-0.48801414
1.201,0.139028296,-0.486708813
1.202,0.138500797,-0.485404026
1.203,0.137974963,-0.484100574
1.204,0.137450789,-0.482799256
1.205,0.136928273,-0.481497731
1.206,0.136407409,-0.480199152
1.207,0.135888194,-0.478901178
1.208,0.135370624,-0.477604607
1.209,0.134854695,-0.476309452
1.21,0.134340403,-0.475015727
1.211,0.133827743,-0.473724238
1.212,0.133316712,-0.472433415
1.213,0.132807307,-0.471143269
1.214,0.132299522,-0.469856195
1.215,0.131793354,-0.468569825
1.216,0.131288799,-0.467284966
1.217,0.130785853,-0.466001631
1.218,0.130284512,-0.464719833
1.219,0.129784772,-0.463439587
1.22,0.129286628,-0.462161707
1.221,0.128790078,-0.460883802
1.222,0.128295117,-0.459608289
1.223,0.127801741,-0.458334381
1.224,0.127309946,-0.45706209
1.225,0.126819728,-0.45579143
1.226,0.126331083,-0.454522415
1.227,0.125844007,-0.453255056
1.228,0.125358496,-0.451989368
1.229,0.124874546,-0.450725363
1.23,0.124392154,-0.449462243
1.231,0.123911315,-0.448201644
1.232,0.123432025,-0.446942767
1.233,0.12295428,-0.445685626
1.234,0.122478077,-0.444429419
1.235,0.122003411,-0.443175787
1.236,0.121530279,-0.441923113
1.237,0.121058676,-0.440673043
1.238,0.120588598,-0.439424773
1.239,0.120120042,-0.438177496
1.24,0.119653004,-0.436932043
1.241,0.11918748,-0.435688428
1.242,0.118723465,-0.434447485
1.243,0.118260956,-0.433207582
1.244,0.117799949,-0.431969555
1.245,0.11734044,-0.430733416
1.246,0.116882425,-0.429499177
1.247,0.116425901,-0.428266024
1.248,0.115970862,-0.427036451
1.249,0.115517306,-0.42580716
1.25,0.115065228,-0.424580648
1.251,0.114614625,-0.423355268
1.252,0.114165492,-0.422132694
1.253,0.113717826,-0.420911275
1.254,0.113271623,-0.419691855
1.255,0.112826879,-0.418474446
1.256,0.11238359,-0.41725906
1.257,0.111941753,-0.416044873
1.258,0.111501362,-0.414834408
1.259,0.111062415,-0.413624327
1.26,0.110624908,-0.412416317
1.261,0.110188836,-0.41121123
1.262,0.109754197,-0.410006557
1.263,0.109320985,-0.408805673
1.264,0.108889197,-0.407606067
1.265,0.10845883,-0.406407748
1.266,0.10802988,-0.40521157
1.267,0.107602342,-0.404018391
1.268,0.107176213,-0.402826532
1.269,0.106751489,-0.40163685
1.27,0.106328166,-0.400449356
1.271,0.105906241,-0.399263214
1.272,0.105485709,-0.398080133
1.273,0.105066567,-0.396898424
1.274,0.104648811,-0.39571895
1.275,0.104232438,-0.394540869
1.276,0.103817443,-0.393365896
1.277,0.103403822,-0.392193192
1.278,0.102991573,-0.391021059
1.279,0.10258069,-0.389852925
1.28,0.102171171,-0.388685382
1.281,0.101763012,-0.38752015
1.282,0.101356208,-0.386358098
1.283,0.100950757,-0.385196664
1.284,0.100546653,-0.384039294
1.285,0.100143895,-0.3828817
1.286,0.099742477,-0.381728193
1.287,0.099342397,-0.380575341
1.288,0.09894365,-0.379425738
1.289,0.098546233,-0.378277672
1.29,0.098150142,-0.377132014
1.291,0.097755373,-0.375988776
1.292,0.097361923,-0.374847104
1.293,0.096969788,-0.373707871
1.294,0.096578964,-0.37257109
1.295,0.096189448,-0.371435903
1.296,0.095801235,-0.370304056
1.297,0.095414323,-0.369172953
1.298,0.095028708,-0.368044341
1.299,0.094644385,-0.366919103
1.3,0.094261352,-0.365794634
1.301,0.093879605,-0.364672688
1.302,0.093499139,-0.363554147
1.303,0.093119952,-0.362436402
1.304,0.092742039,-0.361322084
1.305,0.092365398,-0.360208578
1.306,0.091990024,-0.35909852
1.307,0.091615915,-0.357989291
1.308,0.091243065,-0.356884408
1.309,0.090871472,-0.355780371
1.31,0.090501133,-0.354678065
1.311,0.090132043,-0.35357926
1.312,0.089764199,-0.352482205
1.313,0.089397597,-0.35138779
1.314,0.089032234,-0.350295143
1.315,0.088668107,-0.349204271
1.316,0.088305211,-0.34811695
1.317,0.087943544,-0.34703054
1.318,0.087583101,-0.345947699
1.319,0.087223879,-0.344866671
1.32,0.086865875,-0.343787461
1.321,0.086509085,-0.342710964
1.322,0.086153506,-0.341636304
1.323,0.085799133,-0.340565263
1.324,0.085445965,-0.339494299
1.325,0.085093996,-0.338427862
1.326,0.084743224,-0.337362404
1.327,0.084393645,-0.336299714
1.328,0.084045256,-0.33523891
1.329,0.083698053,-0.33418089
1.33,0.083352032,-0.333125665
1.331,0.083007191,-0.332071456
1.332,0.082663526,-0.331020057
1.333,0.082321033,-0.329971478
1.334,0.081979709,-0.328924833
1.335,0.081639551,-0.327880128
1.336,0.081300554,-0.326839164
1.337,0.080962717,-0.325798363
1.338,0.080626034,-0.324762219
1.339,0.080290504,-0.32372625
1.34,0.079956122,-0.322694057
1.341,0.079622885,-0.321663852
1.342,0.07929079,-0.320635641
1.343,0.078959833,-0.319610332
1.344,0.078630011,-0.318587032
1.345,0.078301321,-0.317565749
1.346,0.077973759,-0.316547393
1.347,0.077647322,-0.315531067
1.348,0.077322006,-0.314517684
1.349,0.076997809,-0.313505442
1.35,0.076674727,-0.312496157
1.351,0.076352756,-0.311489838
1.352,0.076031894,-0.310484679
1.353,0.075712136,-0.309483408
1.354,0.07539348,-0.308483311
1.355,0.075075923,-0.307485302
1.356,0.074759461,-0.306490295
1.357,0.07444409,-0.305498299
1.358,0.074129808,-0.304507503
1.359,0.073816612,-0.303518821
1.36,0.073504497,-0.302534083
1.361,0.073193461,-0.301550562
1.362,0.072883501,-0.300569177
1.363,0.072574613,-0.299590845
1.364,0.072266794,-0.298614663
1.365,0.07196004,-0.297641549
1.366,0.07165435,-0.296668768
1.367,0.071349719,-0.295699985
1.368,0.071046144,-0.294733375
1.369,0.070743622,-0.293768947
1.37,0.070442149,-0.292807622
1.371,0.070141724,-0.291846657
1.372,0.069842342,-0.290889726
1.373,0.069544,-0.289935
1.374,0.069246695,-0.288982487
1.375,0.068950424,-0.288032192
1.376,0.068655184,-0.287084121
1.377,0.068360972,-0.28613828
1.378,0.068067784,-0.285195596
1.379,0.067775618,-0.284254233
1.38,0.06748447,-0.283316039
1.381,0.067194337,-0.2823801
1.382,0.066905216,-0.281446421
1.383,0.066617104,-0.280515007
1.384,0.066329998,-0.279585865
1.385,0.066043895,-0.278658999
1.386,0.065758791,-0.277735342
1.387,0.065474684,-0.276813048
1.388,0.065191571,-0.275893048
1.389,0.064909448,-0.274976273
1.39,0.064628312,-0.274061805
1.391,0.064348161,-0.27314872
1.392,0.064068991,-0.272238879
1.393,0.0637908,-0.271330431
1.394,0.063513584,-0.270425239
1.395,0.06323734,-0.26952238
1.396,0.062962066,-0.268620929
1.397,0.062687758,-0.26772275
1.398,0.062414413,-0.26682692
1.399,0.062142028,-0.265933445
1.4,0.061870601,-0.265041396
1.401,0.061600128,-0.264152643
1.402,0.061330606,-0.263266259
1.403,0.061062033,-0.262381317
1.404,0.060794405,-0.261499687
1.405,0.06052772,-0.260619508
1.406,0.060261974,-0.259742651
1.407,0.059997165,-0.258867255
1.408,0.05973329,-0.257994257
1.409,0.059470345,-0.257124598
1.41,0.059208328,-0.256256413
1.411,0.058947237,-0.255389705
1.412,0.058687067,-0.254527288
1.413,0.058427816,-0.253666357
1.414,0.058169482,-0.252806917
1.415,0.057912061,-0.251950846
1.416,0.057655551,-0.251096275
1.417,0.057399948,-0.250245083
1.418,0.05714525,-0.249395399
1.419,0.056891455,-0.248547226
1.42,0.056638558,-0.247703387
1.421,0.056386557,-0.246861069
1.422,0.05613545,-0.246020274
1.423,0.055885234,-0.245181947
1.424,0.055635905,-0.244347034
1.425,0.055387462,-0.243512715
1.426,0.0551399,-0.242682762
1.427,0.054893218,-0.24185341
1.428,0.054647413,-0.241026547
1.429,0.054402481,-0.240203122
1.43,0.054158421,-0.239380309
1.431,0.053915228,-0.238561885
1.432,0.053672902,-0.237743136
1.433,0.053431438,-0.236928786
1.434,0.053190834,-0.236116007
1.435,0.052951087,-0.235305746
1.436,0.052712195,-0.234497063
1.437,0.052474155,-0.233690906
1.438,0.052236964,-0.232887279
1.439,0.052000619,-0.232086188
1.44,0.051765118,-0.231286688
1.441,0.051530458,-0.23048973
1.442,0.051296636,-0.229695318
1.443,0.05106365,-0.228902509
1.444,0.050831497,-0.228112252
1.445,0.050600174,-0.227324554
1.446,0.050369678,-0.226539417
1.447,0.050140008,-0.225754945
1.448,0.049911159,-0.224974942
1.449,0.049683131,-0.224194661
1.45,0.049455919,-0.223418856
1.451,0.049229522,-0.222643729
1.452,0.049003937,-0.221871184
1.453,0.04877916,-0.221102178
1.454,0.048555191,-0.220332905
1.455,0.048332025,-0.219568131
1.456,0.04810966,-0.218805001
1.457,0.047888094,-0.218043518
1.458,0.047667325,-0.217283685
1.459,0.047447348,-0.216528367
1.46,0.047228163,-0.215772797
1.461,0.047009766,-0.215020795
1.462,0.046792156,-0.214269501
1.463,0.046575328,-0.213522736
1.464,0.046359281,-0.212776685
1.465,0.046144013,-0.212032305
1.466,0.04592952,-0.21129151
1.467,0.0457158,-0.210552393
1.468,0.045502851,-0.209814955
1.469,0.04529067,-0.209080156
1.47,0.045079255,-0.208347042
1.471,0.044868603,-0.207616574
1.472,0.044658712,-0.206887796
1.473,0.044449579,-0.206161669
1.474,0.044241201,-0.205438197
1.475,0.044033577,-0.204715466
1.476,0.043826704,-0.203995395
1.477,0.043620579,-0.203277986
1.478,0.043415199,-0.202563244
1.479,0.043210563,-0.201849252
1.48,0.043006669,-0.201136971
1.481,0.042803512,-0.200429286
1.482,0.042601092,-0.199721396
1.483,0.042399406,-0.199016187
1.484,0.042198451,-0.19831366
1.485,0.041998224,-0.19761382
1.486,0.041798724,-0.196914744
1.487,0.041599949,-0.196217398
1.488,0.041401895,-0.195523708
1.489,0.04120456,-0.194831752
1.49,0.041007943,-0.194140569
1.491,0.04081204,-0.193453051
1.492,0.040616849,-0.192767274
1.493,0.040422368,-0.192083241
1.494,0.040228595,-0.191400953
1.495,0.040035527,-0.190721377
1.496,0.039843161,-0.190044516
1.497,0.039651497,-0.189367478
1.498,0.03946053,-0.188695088
1.499,0.03927026,-0.188022526
1.5,0.039080683,-0.187353653
1.501,0.038891797,-0.186686541
1.502,0.038703601,-0.186020227
1.503,0.038516095,-0.185353746
1.504,0.038329286,-0.184680334
1.505,0.038143182,-0.183999021
1.506,0.03795779,-0.183310767
1.507,0.03777312,-0.182612668
1.508,0.037589183,-0.181903748
1.509,0.037405987,-0.181186904
1.51,0.037223543,-0.180459225
1.511,0.037041857,-0.179725545
1.512,0.036860938,-0.178982954
1.513,0.036680793,-0.178233384
1.514,0.036501428,-0.177477799
1.515,0.036322846,-0.176719101
1.516,0.036145053,-0.175954381
1.517,0.035968051,-0.175187515
1.518,0.035791842,-0.1744185
1.519,0.035616427,-0.173648306
1.52,0.035441806,-0.172877905
1.521,0.035267979,-0.172107296
1.522,0.035094944,-0.171338422
1.523,0.034922699,-0.170571287
1.524,0.034751243,-0.169804919
1.525,0.03458057,-0.169044181
1.526,0.034410678,-0.168285189
1.527,0.034241562,-0.167530862
1.528,0.034073218,-0.166780232
1.529,0.03390564,-0.166035249
1.53,0.033738823,-0.165294944
1.531,0.03357276,-0.164561269
1.532,0.033407447,-0.163831308
1.533,0.033242876,-0.16310896
1.534,0.033079041,-0.162392284
1.535,0.032915934,-0.161683231
1.536,0.03275355,-0.160978887
1.537,0.032591881,-0.160282177
1.538,0.032430919,-0.159593109
1.539,0.032270658,-0.158909737
1.54,0.032111091,-0.158233042
1.541,0.031952208,-0.157565954
1.542,0.031794005,-0.156902628
1.543,0.031636471,-0.156249895
1.544,0.031479602,-0.155600933
1.545,0.031323387,-0.154962576
1.546,0.031167822,-0.154327997
1.547,0.031012897,-0.153703059
1.548,0.030858606,-0.15308386
1.549,0.03070494,-0.152473335
1.55,0.030551894,-0.151867581
1.551,0.030399459,-0.151270511
1.552,0.030247629,-0.150679196
1.553,0.030096395,-0.150096575
1.554,0.029945752,-0.149518739
1.555,0.029795693,-0.148947649
1.556,0.029646209,-0.148385264
1.557,0.029497295,-0.147827676
1.558,0.029348944,-0.147276845
1.559,0.029201149,-0.146732774
1.56,0.029053904,-0.146194488
1.561,0.028907201,-0.145663949
1.562,0.028761036,-0.145137243
1.563,0.028615401,-0.14461829
1.564,0.028470291,-0.144104155
1.565,0.028325699,-0.1435968
1.566,0.028181619,-0.143095249
1.567,0.028038045,-0.142599504
1.568,0.027894973,-0.142107608
1.569,0.027752395,-0.141623484
1.57,0.027610306,-0.141144194
1.571,0.027468702,-0.14066876
1.572,0.027327576,-0.140200125
1.573,0.027186923,-0.139736331
1.574,0.027046738,-0.139277381
1.575,0.026907016,-0.138823275
1.576,0.026767752,-0.138374017
1.577,0.026628941,-0.137929608
1.578,0.026490577,-0.137491032
1.579,0.026352657,-0.137055346
1.58,0.026215176,-0.136624515
1.581,0.026078129,-0.136198541
1.582,0.025941511,-0.135777426
1.583,0.025805319,-0.135359207
1.584,0.025669547,-0.134946832
1.585,0.025534192,-0.134537357
1.586,0.025399249,-0.134132748
1.587,0.025264715,-0.133731041
1.588,0.025130585,-0.133334202
1.589,0.024996855,-0.13294125
1.59,0.024863523,-0.132550222
1.591,0.024730583,-0.13216505
1.592,0.024598032,-0.131782786
1.593,0.024465867,-0.131403431
1.594,0.024334083,-0.131028954
1.595,0.024202679,-0.130655422
1.596,0.024071649,-0.130287753
1.597,0.023940992,-0.129921031
1.598,0.023810702,-0.129560174
1.599,0.023680779,-0.129199283
1.6,0.023551217,-0.128844259
1.601,0.023422015,-0.128490186
1.602,0.023293168,-0.128140999
1.603,0.023164675,-0.127792765
1.604,0.023036533,-0.12744745
1.605,0.022908737,-0.127107025
1.606,0.022781287,-0.12676657
1.607,0.022654179,-0.126430022
1.608,0.02252741,-0.126096398
1.609,0.022400977,-0.125765699
1.61,0.02227488,-0.125434971
1.611,0.022149113,-0.125110123
1.612,0.022023677,-0.124784264
1.613,0.021898567,-0.124463301
1.614,0.021773782,-0.124143297
1.615,0.021649319,-0.123826221
1.616,0.021525177,-0.123510106
1.617,0.021401352,-0.123197905
1.618,0.021277843,-0.122886665
1.619,0.021154648,-0.122577371
1.62,0.021031765,-0.122270024
1.621,0.020909191,-0.121965609
1.622,0.020786925,-0.121662156
1.623,0.020664965,-0.121360652
1.624,0.020543309,-0.121061097
1.625,0.020421955,-0.120763491
1.626,0.020300901,-0.120467834
1.627,0.020180146,-0.120173142
1.628,0.020059687,-0.119881386
1.629,0.019939524,-0.119589609
1.63,0.019819654,-0.119300769
1.631,0.019700077,-0.11901191
1.632,0.019580789,-0.118726974
1.633,0.019461791,-0.118441033
1.634,0.01934308,-0.118158031
1.635,0.019224654,-0.117876982
1.636,0.019106513,-0.117595915
1.637,0.018988655,-0.117316801
1.638,0.018871079,-0.117038655
1.639,0.018753783,-0.116762464
1.64,0.018636766,-0.116487242
1.641,0.018520027,-0.116212988
1.642,0.018403564,-0.11594069
1.643,0.018287377,-0.115668375
1.644,0.018171463,-0.115399003
