X,Y,Yaw
1.62,-0.124043558,-0.049320969
1.621,-0.12409365,-0.050050166
1.622,-0.12414447,-0.050776317
1.623,-0.12419601,-0.051494436
1.624,-0.124248268,-0.052210507
1.625,-0.124301236,-0.052918547
1.626,-0.12435491,-0.053622546
1.627,-0.124409284,-0.054320509
1.628,-0.124464354,-0.055014431
1.629,-0.124520112,-0.055700325
1.63,-0.124576554,-0.056382179
1.631,-0.124633674,-0.057058
1.632,-0.124691467,-0.057728785
1.633,-0.124749926,-0.058392543
1.634,-0.124809046,-0.059051266
1.635,-0.12486882,-0.059702963
1.636,-0.124929244,-0.060350623
1.637,-0.124990311,-0.060991259
1.638,-0.125052014,-0.061624872
1.639,-0.125114349,-0.06225445
1.64,-0.125177309,-0.062877007
1.641,-0.125240887,-0.063492543
1.642,-0.125305078,-0.064103051
1.643,-0.125369876,-0.064707537
1.644,-0.125435273,-0.065304009
1.645,-0.125501265,-0.065896452
1.646,-0.125567845,-0.06648188
1.647,-0.125635006,-0.067060294
1.648,-0.125702743,-0.067633685
1.649,-0.125771048,-0.068199069
1.65,-0.125839916,-0.068759433
1.651,-0.12590934,-0.069312787
1.652,-0.125979313,-0.069859133
1.653,-0.12604983,-0.070400462
1.654,-0.126120884,-0.070934785
1.655,-0.126192469,-0.071463098
1.656,-0.126264577,-0.071983412
1.657,-0.126337203,-0.072498713
1.658,-0.12641034,-0.073007013
1.659,-0.126483982,-0.073509308
1.66,-0.126558122,-0.074004604
1.661,-0.126632753,-0.074492902
1.662,-0.12670787,-0.074976192
1.663,-0.126783466,-0.075452488
1.664,-0.126859533,-0.075920795
1.665,-0.126936066,-0.076384097
1.666,-0.127013059,-0.076841403
1.667,-0.127090504,-0.077290723
1.668,-0.127168395,-0.077734049
1.669,-0.127246726,-0.078171381
1.67,-0.12732549,-0.078601726
1.671,-0.12740468,-0.079025085
1.672,-0.127484291,-0.079443448
1.673,-0.127564316,-0.079854827
1.674,-0.127644748,-0.080259224
1.675,-0.12772558,-0.08065664
1.676,-0.127806807,-0.081049063
1.677,-0.127888422,-0.081434508
1.678,-0.127970419,-0.081813969
1.679,-0.12805279,-0.08218546
1.68,-0.12813553,-0.082551962
1.681,-0.128218633,-0.082912483
1.682,-0.128302091,-0.083265038
1.683,-0.128385899,-0.083612606
1.684,-0.12847005,-0.083953204
1.685,-0.128554537,-0.084286832
1.686,-0.128639356,-0.08461647
1.687,-0.128724498,-0.084937154
1.688,-0.128809959,-0.08525385
1.689,-0.128895731,-0.085562587
1.69,-0.128981809,-0.085866344
1.691,-0.129068186,-0.086163137
1.692,-0.129154856,-0.08645396
1.693,-0.129241813,-0.086738813
1.694,-0.129329051,-0.087017698
1.695,-0.129416563,-0.087289622
1.696,-0.129504344,-0.087556571
1.697,-0.129592387,-0.087816562
1.698,-0.129680686,-0.088070587
1.699,-0.129769236,-0.08831964
1.7,-0.129858029,-0.088560744
1.701,-0.129947062,-0.088798861
1.702,-0.130036326,-0.08902804
1.703,-0.130125817,-0.089253241
1.704,-0.130215528,-0.089471489
1.705,-0.130305453,-0.089683776
1.706,-0.130395588,-0.089892088
1.707,-0.130485925,-0.090092456
1.708,-0.130576459,-0.090287858
1.709,-0.130667184,-0.090477302
1.71,-0.130758095,-0.090661781
1.711,-0.130849186,-0.090840302
1.712,-0.130940451,-0.091012868
1.713,-0.131031884,-0.091179477
1.714,-0.13112348,-0.091341124
1.715,-0.131215233,-0.091496815
1.716,-0.131307137,-0.091646552
1.717,-0.131399188,-0.091792319
1.718,-0.131491379,-0.091931141
1.719,-0.131583705,-0.092065002
1.72,-0.131676161,-0.092193902
1.721,-0.131768741,-0.092316849
1.722,-0.131861439,-0.092433845
1.723,-0.131954251,-0.092546873
1.724,-0.132047171,-0.092653949
1.725,-0.132140194,-0.092756067
1.726,-0.132233314,-0.092852234
1.727,-0.132326527,-0.092944433
1.728,-0.132419826,-0.093029692
1.729,-0.132513207,-0.093110984
1.73,-0.132606665,-0.093187317
1.731,-0.132700195,-0.093258693
1.732,-0.132793791,-0.093324121
1.733,-0.132887449,-0.093385582
1.734,-0.132981163,-0.093441095
1.735,-0.133074929,-0.093492642
1.736,-0.133168741,-0.093538241
1.737,-0.133262595,-0.093579874
1.738,-0.133356485,-0.09361556
1.739,-0.133450408,-0.093648271
1.74,-0.133544358,-0.093675035
1.741,-0.13363833,-0.093696842
1.742,-0.13373232,-0.093714685
1.743,-0.133826322,-0.09372658
1.744,-0.133920333,-0.093735501
1.745,-0.134014347,-0.093738475
1.746,-0.134108361,-0.093738475
1.747,-0.134202369,-0.093732527
1.748,-0.134296366,-0.093721624
1.749,-0.134390349,-0.093707746
1.75,-0.134484313,-0.093688912
1.751,-0.134578254,-0.093666114
1.752,-0.134672166,-0.093637367
1.753,-0.134766046,-0.093605647
1.754,-0.134859889,-0.09356897
1.755,-0.134953692,-0.093529319
1.756,-0.135047449,-0.09348372
1.757,-0.135141157,-0.093435147
1.758,-0.135234811,-0.093381617
1.759,-0.135328407,-0.093324121
1.76,-0.135421941,-0.093262659
1.761,-0.135515409,-0.093197231
1.762,-0.135608807,-0.093127837
1.763,-0.135702131,-0.093054476
1.764,-0.135795377,-0.092977149
1.765,-0.13588854,-0.092894864
1.766,-0.135981617,-0.092809603
1.767,-0.136074605,-0.092721367
1.768,-0.136167498,-0.09262718
1.769,-0.136260294,-0.092531009
1.77,-0.136352989,-0.092430871
1.771,-0.136445578,-0.092325773
1.772,-0.136538058,-0.092217698
1.773,-0.136630425,-0.092105655
1.774,-0.136722676,-0.091990635
1.775,-0.136814807,-0.091871647
1.776,-0.136906815,-0.09174968
1.777,-0.136998695,-0.091622753
1.778,-0.137090445,-0.09149384
1.779,-0.137182061,-0.091360957
1.78,-0.137273538,-0.091223112
1.781,-0.137364875,-0.091084272
1.782,-0.137456067,-0.09094047
1.783,-0.137547112,-0.090794681
1.784,-0.137638005,-0.090643928
1.785,-0.137728743,-0.090490196
1.786,-0.137819324,-0.090334476
1.787,-0.137909743,-0.090173792
1.788,-0.137999999,-0.090012111
1.789,-0.138090087,-0.089845466
1.79,-0.138180004,-0.08967584
1.791,-0.138269747,-0.089503233
1.792,-0.138359314,-0.089328637
1.793,-0.138448701,-0.089150066
1.794,-0.138537904,-0.088967522
1.795,-0.138626922,-0.088783979
1.796,-0.138715751,-0.088596462
1.797,-0.138804389,-0.088406954
1.798,-0.138892831,-0.088212479
1.799,-0.138981076,-0.088017004
1.8,-0.13906912,-0.087817554
1.801,-0.139156961,-0.087616112
1.802,-0.139244596,-0.087411686
1.803,-0.139332023,-0.087205267
1.804,-0.139419237,-0.086993879
1.805,-0.139506238,-0.086782483
1.806,-0.139593022,-0.086567109
1.807,-0.139679586,-0.08634875
1.808,-0.139765928,-0.086128396
1.809,-0.139852045,-0.085905057
1.81,-0.139937935,-0.085679724
1.811,-0.140023595,-0.085451404
1.812,-0.140109023,-0.085221089
1.813,-0.140194216,-0.084987787
1.814,-0.140279172,-0.08475249
1.815,-0.140363889,-0.084515198
1.816,-0.140448363,-0.084273924
1.817,-0.140532593,-0.084031648
1.818,-0.140616577,-0.083787376
1.819,-0.140700312,-0.083540115
1.82,-0.140783795,-0.083289865
1.821,-0.140867025,-0.08303861
1.822,-0.140949999,-0.082784366
1.823,-0.141032716,-0.082529118
1.824,-0.141115172,-0.082269886
1.825,-0.141197366,-0.08200965
1.826,-0.141279296,-0.081747416
1.827,-0.14136096,-0.081483184
1.828,-0.141442356,-0.081216953
1.829,-0.141523481,-0.080947731
1.83,-0.141604333,-0.08067651
1.831,-0.141684911,-0.080404284
1.832,-0.141765213,-0.080130058
1.833,-0.141845237,-0.079853833
1.834,-0.14192498,-0.079574615
1.835,-0.142004442,-0.079295384
1.836,-0.142083619,-0.079012166
1.837,-0.142162511,-0.078728935
1.838,-0.142241116,-0.078443704
1.839,-0.142319431,-0.078155478
1.84,-0.142397455,-0.077866246
1.841,-0.142475186,-0.077575012
1.842,-0.142552623,-0.077282771
1.843,-0.142629764,-0.076988529
1.844,-0.142706607,-0.076692285
1.845,-0.142783151,-0.076395033
1.846,-0.142859394,-0.07609578
1.847,-0.142935334,-0.075794524
1.848,-0.14301097,-0.07549226
1.849,-0.143086301,-0.075188988
1.85,-0.143161324,-0.074882719
1.851,-0.143236038,-0.074575441
1.852,-0.143310443,-0.07426815
1.853,-0.143384536,-0.07395786
1.854,-0.143458315,-0.073645567
1.855,-0.143531781,-0.073334255
1.856,-0.143604931,-0.073019944
1.857,-0.143677763,-0.072703629
1.858,-0.143750277,-0.0723873
1.859,-0.143822472,-0.072069961
1.86,-0.143894345,-0.071749623
1.861,-0.143965896,-0.071429271
1.862,-0.144037124,-0.071107909
1.863,-0.144108027,-0.070784542
1.864,-0.144178603,-0.07045917
1.865,-0.144248853,-0.070134778
1.866,-0.144318774,-0.069807386
1.867,-0.144388366,-0.06947998
1.868,-0.144457627,-0.069150567
1.869,-0.144526557,-0.06882114
1.87,-0.144595153,-0.068488712
1.871,-0.144663416,-0.068157264
1.872,-0.144731345,-0.067824806
1.873,-0.144798937,-0.067489346
1.874,-0.144866192,-0.067153871
1.875,-0.14493311,-0.066818381
1.876,-0.144999688,-0.066479889
1.877,-0.145065927,-0.066142377
1.878,-0.145131825,-0.065802859
1.879,-0.145197382,-0.065463326
1.88,-0.145262596,-0.065121786
1.881,-0.145327467,-0.064780231
1.882,-0.145391993,-0.064436669
1.883,-0.145456175,-0.064094088
1.884,-0.14552001,-0.063748504
1.885,-0.145583499,-0.063403901
1.886,-0.145646641,-0.063058286
1.887,-0.145709434,-0.062710665
1.888,-0.145771879,-0.062364024
1.889,-0.145833974,-0.062015376
1.89,-0.145895718,-0.061665716
1.891,-0.145957112,-0.061317038
1.892,-0.146018154,-0.060966352
1.893,-0.146078843,-0.060614655
1.894,-0.14613918,-0.060263939
1.895,-0.146199163,-0.059911216
1.896,-0.146258791,-0.059557481
1.897,-0.146318065,-0.059204728
1.898,-0.146376984,-0.058850964
1.899,-0.146435546,-0.058495191
1.9,-0.146493752,-0.058140401
1.901,-0.146551601,-0.057784599
1.902,-0.146609093,-0.057428782
1.903,-0.146666226,-0.057070957
1.904,-0.146723002,-0.056715112
1.905,-0.146779418,-0.056356261
1.906,-0.146835475,-0.055998393
1.907,-0.146891172,-0.055639513
1.908,-0.146946508,-0.055279623
1.909,-0.147001484,-0.054920714
1.91,-0.1470561,-0.054561792
1.911,-0.147110353,-0.054199865
1.912,-0.147164245,-0.053839917
1.913,-0.147217775,-0.053478958
1.914,-0.147270943,-0.053117986
1.915,-0.147323747,-0.052755005
1.916,-0.147376189,-0.052394004
1.917,-0.147428268,-0.052031993
1.918,-0.147479983,-0.051668971
1.919,-0.147531334,-0.051305935
1.92,-0.14758232,-0.050941888
1.921,-0.147632943,-0.050579823
1.922,-0.147683201,-0.050215749
1.923,-0.147733095,-0.04985266
1.924,-0.147782623,-0.049487562
1.925,-0.147831786,-0.049123448
1.926,-0.147880584,-0.048759322
1.927,-0.147929017,-0.048395183
1.928,-0.147977084,-0.048030033
1.929,-0.148024785,-0.04766487
1.93,-0.148072121,-0.047300692
1.931,-0.14811909,-0.046934506
1.932,-0.148165694,-0.046570304
1.933,-0.148211932,-0.046205091
1.934,-0.148257803,-0.045838867
1.935,-0.148303308,-0.04547363
1.936,-0.148348447,-0.04510838
1.937,-0.14839322,-0.044743118
1.938,-0.148437626,-0.044376847
1.939,-0.148481666,-0.044011561
1.94,-0.14852534,-0.043646264
1.941,-0.148568647,-0.043279956
1.942,-0.148611589,-0.042915634
1.943,-0.148654163,-0.042548306
1.944,-0.148696372,-0.04218396
1.945,-0.148738215,-0.041818606
1.946,-0.148779691,-0.041452241
1.947,-0.148820802,-0.041087863
1.948,-0.148861547,-0.040722475
1.949,-0.148901926,-0.040357076
1.95,-0.148941939,-0.039991666
1.951,-0.148981587,-0.039627244
1.952,-0.149020869,-0.039261814
1.953,-0.149059786,-0.038897371
1.954,-0.149098338,-0.038532918
1.955,-0.149136524,-0.038167456
1.956,-0.149174347,-0.037804979
1.957,-0.149211804,-0.037439497
1.958,-0.149248897,-0.037076002
1.959,-0.149285626,-0.036712497
1.96,-0.14932199,-0.036347984
1.961,-0.149357991,-0.035985459
1.962,-0.149393629,-0.035622924
1.963,-0.149428903,-0.035259381
1.964,-0.149463813,-0.034895829
1.965,-0.149498361,-0.034534265
1.966,-0.149532547,-0.034172692
1.967,-0.14956637,-0.033810111
1.968,-0.149599831,-0.03344852
1.969,-0.14963293,-0.033086921
1.97,-0.149665668,-0.032726312
1.971,-0.149698045,-0.032365694
1.972,-0.14973006,-0.032004069
1.973,-0.149761716,-0.031645432
1.974,-0.149793011,-0.031284789
1.975,-0.149823946,-0.030925138
1.976,-0.149854522,-0.030566477
1.977,-0.149884738,-0.030206809
1.978,-0.149914596,-0.029849132
1.979,-0.149944095,-0.029490448
1.98,-0.149973237,-0.029133755
1.981,-0.15000202,-0.028775055
1.982,-0.150030447,-0.028419346
1.983,-0.150058516,-0.028061632
1.984,-0.150086229,-0.027705909
1.985,-0.150113586,-0.027350178
1.986,-0.150140587,-0.026994441
1.987,-0.150167233,-0.026639696
1.988,-0.150193524,-0.026284945
1.989,-0.150219461,-0.025931186
1.99,-0.150245044,-0.025577421
1.991,-0.150270273,-0.025223649
1.992,-0.15029515,-0.02487187
1.993,-0.150319673,-0.024518086
1.994,-0.150343845,-0.024167294
1.995,-0.150367666,-0.023816496
1.996,-0.150391135,-0.023464693
1.997,-0.150414253,-0.023113883
1.998,-0.150437022,-0.022765067
1.999,-0.150459441,-0.022415245
2,-0.15048151,-0.022065418
2.001,-0.150503232,-0.021718584
2.002,-0.150524599,-0.021363749
2.003,-0.150545603,-0.021000912
2.004,-0.15056623,-0.020624075
2.005,-0.150586465,-0.020232239
2.006,-0.15060629,-0.019822403
2.007,-0.150625687,-0.019394568
2.008,-0.150644633,-0.018943734
2.009,-0.15066311,-0.018474898
2.01,-0.150681096,-0.017984061
2.011,-0.150698569,-0.017471222
2.012,-0.150715507,-0.01693638
2.013,-0.150731891,-0.016382534
2.014,-0.150747698,-0.015805684
2.015,-0.150762909,-0.015209827
2.016,-0.150777502,-0.014591964
2.017,-0.150791459,-0.013956094
2.018,-0.150804759,-0.013299216
2.019,-0.150817385,-0.012625329
2.02,-0.150829317,-0.011931434
2.021,-0.15084054,-0.011222529
2.022,-0.150851035,-0.010494615
2.023,-0.150860787,-0.009751691
2.024,-0.150869779,-0.008991758
2.025,-0.150877997,-0.008217815
2.026,-0.150885427,-0.007429863
2.027,-0.150892055,-0.006627903
2.028,-0.150897867,-0.005811935
2.029,-0.15090285,-0.004982959
2.03,-0.150906994,-0.004143976
2.031,-0.150910287,-0.003292988
2.032,-0.150912718,-0.002430995
2.033,-0.150914277,-0.001558999
2.034,-0.150914954,-0.000677
2.035,-0.15091474,0.000214
2.036,-0.150913627,0.001113
2.037,-0.150911606,0.002020997
2.038,-0.150908671,0.002934992
2.039,-0.150904815,0.003855981
2.04,-0.15090003,0.004784963
2.041,-0.150894311,0.005718938
2.042,-0.150887653,0.006657902
2.043,-0.150880051,0.007601854
2.044,-0.150871499,0.008551792
2.045,-0.150861994,0.009504714
2.046,-0.150851532,0.010461618
2.047,-0.15084011,0.011421503
2.048,-0.150827725,0.012384367
2.049,-0.150814373,0.013351207
2.05,-0.150800054,0.014318021
2.051,-0.150784765,0.015287809
2.052,-0.150768505,0.016258567
2.053,-0.150751272,0.017231294
2.054,-0.150733066,0.018203989
2.055,-0.150713886,0.019177649
2.056,-0.150693732,0.020151272
2.057,-0.150672604,0.021124857
2.058,-0.150650502,0.022098402
2.059,-0.150627428,0.023069906
2.06,-0.150603381,0.024042366
2.061,-0.150578364,0.025011783
2.062,-0.150552377,0.025981152
2.063,-0.150525422,0.026948475
2.064,-0.150497501,0.027913748
2.065,-0.150468616,0.028876971
2.066,-0.150438769,0.029838142
2.067,-0.150407962,0.03079726
2.068,-0.150376199,0.031752325
2.069,-0.150343482,0.032705334
2.07,-0.150309814,0.033655287
2.071,-0.150275198,0.034602184
2.072,-0.150239638,0.035545023
2.073,-0.150203137,0.036484803
2.074,-0.150165698,0.037421522
2.075,-0.150127326,0.038353184
2.076,-0.150088024,0.039281783
2.077,-0.150047797,0.040205322
2.078,-0.150006648,0.041125799
2.079,-0.149964582,0.042041214
2.08,-0.149921603,0.042952566
2.081,-0.149877715,0.043859854
2.082,-0.149832924,0.044761082
2.083,-0.149787234,0.045658246
2.084,-0.149740649,0.046551345
2.085,-0.149693175,0.047438383
2.086,-0.149644816,0.048321355
2.087,-0.149595577,0.049199265
2.088,-0.149545464,0.050071113
2.089,-0.149494482,0.050937899
2.09,-0.149442635,0.051800618
2.091,-0.14938993,0.05265628
2.092,-0.14933637,0.053508873
2.093,-0.149281963,0.054353411
2.094,-0.149226713,0.055193885
2.095,-0.149170626,0.056028299
2.096,-0.149113707,0.056857651
2.097,-0.149055962,0.057680945
2.098,-0.148997396,0.058499177
2.099,-0.148938016,0.059310356
2.1,-0.148877826,0.060117471
2.101,-0.148816832,0.06091853
2.102,-0.148755041,0.061712538
2.103,-0.148692457,0.062502483
2.104,-0.148629088,0.063284382
2.105,-0.148564937,0.064063215
2.106,-0.148500012,0.064834005
2.107,-0.148434319,0.065598743
2.108,-0.148367862,0.066359422
2.109,-0.148300647,0.067114051
2.11,-0.148232682,0.06786064
2.111,-0.148163971,0.068603172
2.112,-0.148094521,0.069338663
2.113,-0.148024336,0.070070097
2.114,-0.147953424,0.070793497
2.115,-0.14788179,0.071511848
2.116,-0.14780944,0.072224156
2.117,-0.14773638,0.072930422
2.118,-0.147662615,0.073631643
2.119,-0.147588152,0.07432583
2.12,-0.147512996,0.075014973
2.121,-0.147437154,0.075697085
2.122,-0.147360631,0.076374156
2.123,-0.147283432,0.077046185
2.124,-0.147205565,0.077710194
2.125,-0.147127034,0.078370158
2.126,-0.147047846,0.079023098
2.127,-0.146968005,0.079671995
2.128,-0.146887519,0.080312876
2.129,-0.146806393,0.080948725
2.13,-0.146724632,0.08157954
2.131,-0.146642242,0.082204331
2.132,-0.14655923,0.082822106
2.133,-0.1464756,0.083435845
2.134,-0.146391358,0.084043564
2.135,-0.146306511,0.08464427
2.136,-0.146221063,0.085240944
2.137,-0.14613502,0.085831601
2.138,-0.146048389,0.086415251
2.139,-0.145961174,0.086994871
2.14,-0.14587338,0.087569472
2.141,-0.145785015,0.088136076
2.142,-0.145696082,0.088699647
2.143,-0.145606588,0.089256217
2.144,-0.145516538,0.089807772
2.145,-0.145425938,0.090353321
2.146,-0.145334792,0.090894849
2.147,-0.145243107,0.091429382
2.148,-0.145150887,0.091959897
2.149,-0.145058138,0.09248441
2.15,-0.144964865,0.093003916
2.151,-0.144871074,0.093517424
2.152,-0.14477677,0.094025926
2.153,-0.144681958,0.094529424
2.154,-0.144586643,0.095027919
2.155,-0.14449083,0.095521412
2.156,-0.144394525,0.096008914
2.157,-0.144297733,0.096491416
2.158,-0.144200458,0.096969911
2.159,-0.144102706,0.097442418
2.16,-0.144004483,0.097908939
2.161,-0.143905792,0.098372446
2.162,-0.143806638,0.098830959
2.163,-0.143707028,0.099282499
2.164,-0.143606965,0.099731028
2.165,-0.143506455,0.100173577
2.166,-0.143405503,0.100611138
2.167,-0.143304113,0.1010447
2.168,-0.14320229,0.101473275
2.169,-0.143100039,0.101896865
2.17,-0.142997364,0.10231646
2.171,-0.142894271,0.102730082
2.172,-0.142790764,0.103139711
2.173,-0.142686848,0.103544358
2.174,-0.142582527,0.103945015
2.175,-0.142477806,0.104340692
2.176,-0.142372689,0.10473238
2.177,-0.142267182,0.105118102
2.178,-0.142161288,0.105500826
2.179,-0.142055012,0.105878575
2.18,-0.141948359,0.10625135
2.181,-0.141841333,0.10662014
2.182,-0.141733938,0.106984947
2.183,-0.141626178,0.107345771
2.184,-0.141518059,0.107700637
2.185,-0.141409584,0.10805251
2.186,-0.141300758,0.108399415
2.187,-0.141191585,0.108742341
2.188,-0.141082069,0.109081288
2.189,-0.140972214,0.109416258
2.19,-0.140862025,0.109746263
2.191,-0.140751505,0.110073281
2.192,-0.140640659,0.110395336
2.193,-0.140529491,0.110713416
2.194,-0.140418005,0.111027523
2.195,-0.140306205,0.111337657
2.196,-0.140194094,0.111644808
2.197,-0.140081678,0.111946011
2.198,-0.139968959,0.11224522
2.199,-0.139855942,0.112539472
2.2,-0.13974263,0.112830741
2.201,-0.139629028,0.113117056
2.202,-0.13951514,0.113399403
2.203,-0.139400968,0.113679758
2.204,-0.139286517,0.113955159
2.205,-0.139171791,0.114226595
2.206,-0.139056793,0.114495053
2.207,-0.138941528,0.11475856
2.208,-0.138825997,0.115021064
2.209,-0.138710207,0.115276645
2.21,-0.138594159,0.115531224
2.211,-0.138477858,0.115780855
2.212,-0.138361307,0.116027512
2.213,-0.138244509,0.116271195
2.214,-0.138127469,0.116509931
2.215,-0.138010189,0.116746681
2.216,-0.137892673,0.116979473
2.217,-0.137774925,0.117208307
2.218,-0.137656948,0.117434169
2.219,-0.137538745,0.117657061
2.22,-0.137420319,0.117876982
2.221,-0.137301675,0.118091962
2.222,-0.137182815,0.118304958
2.223,-0.137063743,0.118513999
2.224,-0.136944461,0.118721058
2.225,-0.136824973,0.118924164
2.226,-0.136705283,0.119123315
2.227,-0.136585393,0.119320486
2.228,-0.136465307,0.119513704
2.229,-0.136345027,0.119704942
2.23,-0.136224557,0.119892228
2.231,-0.1361039,0.120076549
2.232,-0.135983059,0.120257905
2.233,-0.135862037,0.120436296
2.234,-0.135740837,0.120611723
2.235,-0.135619462,0.120784186
2.236,-0.135497915,0.120953685
2.237,-0.135376199,0.121120221
2.238,-0.135254317,0.121283795
2.239,-0.135132271,0.121445391
2.24,-0.135010066,0.121602054
2.241,-0.134887702,0.121758712
2.242,-0.134765184,0.121910437
2.243,-0.134642514,0.122060187
2.244,-0.134519695,0.122206975
2.245,-0.134396729,0.122351788
2.246,-0.13427362,0.122492656
2.247,-0.13415037,0.122631548
2.248,-0.134026982,0.122767481
2.249,-0.133903458,0.122901439
2.25,-0.133779801,0.123032438
2.251,-0.133656015,0.123159493
2.252,-0.1335321,0.123286545
2.253,-0.133408061,0.123408668
2.254,-0.133283899,0.123529802
2.255,-0.133159617,0.123647978
2.256,-0.133035217,0.123764182
2.257,-0.132910703,0.123876443
2.258,-0.132786077,0.123986731
2.259,-0.13266134,0.124096032
2.26,-0.132536496,0.124201392
2.261,-0.132411547,0.124304779
2.262,-0.132286496,0.12440521
2.263,-0.132161344,0.124504653
2.264,-0.132036094,0.124601141
2.265,-0.131910749,0.124694672
2.266,-0.131785311,0.124786233
2.267,-0.131659781,0.124876807
2.268,-0.131534164,0.124962456
2.269,-0.131408459,0.125049088
2.27,-0.131282671,0.125130796
2.271,-0.131156801,0.125211518
2.272,-0.131030851,0.12529027
2.273,-0.130904824,0.125366066
2.274,-0.130778722,0.125439893
2.275,-0.130652547,0.12551175
2.276,-0.1305263,0.125582621
2.277,-0.130399985,0.125649554
2.278,-0.130273603,0.125715501
2.279,-0.130147157,0.125778494
2.28,-0.130020648,0.125840502
2.281,-0.129894079,0.125899557
2.282,-0.129767451,0.125957626
2.283,-0.129640767,0.126012742
2.284,-0.129514028,0.126066873
2.285,-0.129387237,0.12611805
2.286,-0.129260395,0.126168243
2.287,-0.129133505,0.126215483
2.288,-0.129006569,0.126260754
2.289,-0.128879588,0.12630504
2.29,-0.128752564,0.126347357
2.291,-0.128625499,0.126387706
2.292,-0.128498395,0.126426086
2.293,-0.128371254,0.126462498
2.294,-0.128244078,0.126496941
2.295,-0.128116869,0.126529415
2.296,-0.127989627,0.12656189
2.297,-0.127862356,0.126590428
2.298,-0.127735057,0.126617981
2.299,-0.127607731,0.12664455
2.3,-0.127480381,0.126668168
2.301,-0.127353008,0.1266908
2.302,-0.127225614,0.126711465
2.303,-0.127098201,0.126730162
2.304,-0.126970769,0.126748858
2.305,-0.126843322,0.126763618
2.306,-0.12671586,0.126778379
2.307,-0.126588385,0.126791171
2.308,-0.1264609,0.126801011
2.309,-0.126333404,0.126811835
2.31,-0.126205901,0.126818723
2.311,-0.126078391,0.126825611
2.312,-0.125950877,0.126829547
2.313,-0.125823359,0.126833483
2.314,-0.12569584,0.126834467
2.315,-0.12556832,0.126835451
2.316,-0.125440802,0.126833483
2.317,-0.125313286,0.126831515
2.318,-0.125185775,0.126826595
2.319,-0.12505827,0.126820691
2.32,-0.124930772,0.126813803
2.321,-0.124803282,0.126805931
2.322,-0.124675803,0.126795107
2.323,-0.124548335,0.126784283
2.324,-0.124420881,0.126770506
2.325,-0.12429344,0.126757714
2.326,-0.124166016,0.126740986
2.327,-0.124038608,0.126725241
2.328,-0.123911219,0.126706545
2.329,-0.123783849,0.126687848
2.33,-0.123656501,0.126666199
2.331,-0.123529175,0.12664455
2.332,-0.123401873,0.126620933
2.333,-0.123274596,0.126596332
2.334,-0.123147346,0.126569762
2.335,-0.123020123,0.126543192
2.336,-0.122892929,0.126514654
2.337,-0.122765764,0.126486116
2.338,-0.122638632,0.126453641
2.339,-0.122511532,0.12642215
2.34,-0.122384465,0.126389674
2.341,-0.122257434,0.126354246
2.342,-0.122130438,0.126319802
2.343,-0.12200348,0.126282405
2.344,-0.121876561,0.126244023
2.345,-0.121749681,0.126205641
2.346,-0.121622842,0.126165291
2.347,-0.121496045,0.126123955
2.348,-0.121369291,0.126081635
2.349,-0.121242581,0.126038331
2.35,-0.121115916,0.125994042
2.351,-0.120989298,0.125947784
2.352,-0.120862727,0.125901525
2.353,-0.120736205,0.125853297
2.354,-0.120609732,0.125805069
2.355,-0.12048331,0.125754872
2.356,-0.120356939,0.125704674
2.357,-0.120230621,0.125652506
2.358,-0.120104357,0.125599354
2.359,-0.119978148,0.125545217
2.36,-0.119851994,0.125491079
2.361,-0.119725897,0.125434971
2.362,-0.119599857,0.125378863
2.363,-0.119473876,0.125320785
2.364,-0.119347955,0.125261722
2.365,-0.119222094,0.125202658
2.366,-0.119096295,0.125141625
2.367,-0.118970558,0.12508059
2.368,-0.118844884,0.12501857
2.369,-0.118719275,0.12495458
2.37,-0.118593731,0.124890589
2.371,-0.118468252,0.124826597
2.372,-0.118342841,0.124759651
2.373,-0.118217497,0.124693688
2.374,-0.118092222,0.124625755
2.375,-0.117967017,0.124556836
2.376,-0.117841882,0.124487915
2.377,-0.117716818,0.124418009
2.378,-0.117591826,0.124347118
2.379,-0.117466906,0.124276225
2.38,-0.117342061,0.124202376
2.381,-0.11721729,0.124129511
2.382,-0.117092594,0.12405566
2.383,-0.116967974,0.123980823
2.384,-0.116843431,0.123905
2.385,-0.116718965,0.123829175
2.386,-0.116594578,0.12375138
2.387,-0.116470269,0.123674568
2.388,-0.116346041,0.123594799
2.389,-0.116221893,0.123516014
2.39,-0.116097827,0.123435258
2.391,-0.115973842,0.123355485
2.392,-0.11584994,0.123273741
2.393,-0.115726122,0.12319101
2.394,-0.115602388,0.123108278
2.395,-0.115478738,0.123025544
2.396,-0.115355174,0.122940838
2.397,-0.115231696,0.12285613
2.398,-0.115108305,0.122770436
2.399,-0.114985002,0.122683755
2.4,-0.114861786,0.122598057
2.401,-0.11473866,0.122509402
2.402,-0.114615622,0.122422715
2.403,-0.114492676,0.122332086
2.404,-0.114369823,0.12224047
2.405,-0.114247066,0.122145896
2.406,-0.114124407,0.12204935
2.407,-0.114001851,0.121947875
2.408,-0.1138794,0.121844428
2.409,-0.113757058,0.121737036
2.41,-0.113634829,0.121625701
2.411,-0.113512717,0.121510422
2.412,-0.113390724,0.121393169
2.413,-0.113268854,0.12127197
2.414,-0.11314711,0.121147813
2.415,-0.113025497,0.121018724
2.416,-0.112904015,0.120889631
2.417,-0.112782669,0.120755607
